id,zona,pais,tipo_prod,presentacion,prioridad,fecha_ped,id_ped,fecha_env,unids,precio_unit,cost_unit,venta_total,cost_total
A982,Australia y Oceania,Tuvalu,Bebida Bolt,Naranja,Baja,22/12/2020,422283828,11/01/2021,4769,49.63,31.79,236685.47,151606.51
A983,Centroamerica y Caribe,Panama,Bebida Bolt,Nuevo Mango,Baja,6/06/2022,422620713,22/06/2022,4542,49.63,31.79,225419.46,144390.18
A984,America Del Norte,Greenland,Bebida Bolt,Fresa,Critica,28/10/2020,435887134,6/12/2020,4772,47.45,31.79,226431.4,151701.88
A985,Centroamerica y Caribe,Jamaica,Bebida Bolt,Uva,Alta,2/09/2022,469912993,9/10/2022,4810,49.63,31.79,238720.3,152909.9
A986,Europa,Belarus,Bebida Bolt,Naranja,Alta,9/10/2021,477304303,10/10/2021,4585,49.63,31.79,227553.55,145757.15
A987,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Media,2/05/2021,494225394,11/06/2021,4517,38.78,31.79,175169.26,143595.43
A988,Europa,Switzerland,Bebida Bolt,Fresa,Baja,26/12/2022,506900441,26/12/2022,4412,49.63,31.79,218967.56,140257.48
A989,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,8/10/2022,516876542,8/11/2022,4122,38.78,31.79,159851.16,131038.38
A990,Europa,Italy,Bebida Bolt,Nuevo Mango,Alta,21/01/2022,521885192,6/02/2022,4498,49.63,31.79,223235.74,142991.42
A991,Europa,Finland,Bebida Bolt,Fresa,Critica,29/05/2022,526523911,3/07/2022,4904,49.63,31.79,243385.52,155898.16
A992,America Del Norte,Mexico,Bebida Bolt,Naranja,Media,15/08/2021,536287581,14/09/2021,4056,47.45,31.79,192457.2,128940.24
A993,Asia,Japan,Bebida Bolt,Nuevo Mango,Media,30/11/2020,540352094,15/12/2020,3940,51.2,31.79,201728,125252.6
A994,America Del Sur,Argentina,Bebida Bolt,Fresa,Baja,3/09/2022,540324628,12/10/2022,4660,38.78,31.79,180714.8,148141.4
A995,America Del Sur,Colombia,Bebida Bolt,Uva,Baja,1/09/2021,562583100,11/10/2021,5549,38.78,31.79,215190.22,176402.71
A996,Europa,Romania,Bebida Bolt,Fresa,Alta,14/09/2022,565477311,9/10/2022,5952,49.63,31.79,295397.76,189214.08
A997,America Del Sur,Bolivia,Bebida Bolt,Uva,Media,5/02/2021,572249782,5/02/2021,7151,38.78,31.79,277315.78,227330.29
A998,Centroamerica y Caribe,Costa Rica,Bebida Bolt,Naranja,Baja,2/01/2021,574051368,16/01/2021,7212,49.63,31.79,357931.56,229269.48
A999,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Alta,12/08/2021,579580581,29/08/2021,6620,47.45,31.79,314119,210449.8
