ID;Zona;Pais;Tipo de producto;Sabor;Prioridad;Fecha pedido;ID Pedido;Fecha envio;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
A981;Europa;Switzerland;Bebida Bolt;Fresa;Alta;9/11/2022;401447999;14/11/2022;5861;47.45;31.79;278104.45;186321.19
A982;Australia y Oceania;Tuvalu;Bebida Bolt;Naranja;Baja;22/12/2020;422283828;11/01/2021;4769;47.45;31.79;226289.05;151606.51
A983;Centroamerica y Caribe;Panama;Bebida Bolt;Nuevo Mango;Baja;6/06/2022;422620713;22/06/2022;4542;47.45;31.79;215517.9;144390.18
A984;America Del Norte;Greenland;Bebida Bolt;Fresa;Critica;28/10/2020;435887134;6/12/2020;4772;47.45;31.79;226431.4;151701.88
A985;Centroamerica y Caribe;Jamaica;Bebida Bolt;Uva;Alta;2/09/2022;469912993;9/10/2022;4810;47.45;31.79;228234.5;152909.9
A986;Europa;Belarus;Bebida Bolt;Naranja;Alta;9/10/2021;477304303;10/10/2021;4585;47.45;31.79;217558.25;145757.15
A987;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Media;2/05/2021;494225394;11/06/2021;4517;47.45;31.79;214331.65;143595.43
A988;Europa;Switzerland;Bebida Bolt;Fresa;Baja;26/12/2022;506900441;26/12/2022;4412;47.45;31.79;209349.4;140257.48
A989;America Del Sur;Argentina;Bebida Bolt;Naranja;Media;8/10/2022;516876542;8/11/2022;4122;47.45;31.79;195588.9;131038.38
A990;Europa;Italy;Bebida Bolt;Nuevo Mango;Alta;21/01/2022;521885192;6/02/2022;4498;47.45;31.79;213430.1;142991.42
A991;Europa;Finland;Bebida Bolt;Fresa;Critica;29/05/2022;526523911;3/07/2022;4904;47.45;31.79;232694.8;155898.16
A992;America Del Norte;Mexico;Bebida Bolt;Naranja;Media;15/08/2021;536287581;14/09/2021;4056;47.45;31.79;192457.2;128940.24
A993;Asia;Japan;Bebida Bolt;Nuevo Mango;Media;30/11/2020;540352094;15/12/2020;3940;47.45;31.79;186953;125252.6
A994;America Del Sur;Argentina;Bebida Bolt;Fresa;Baja;3/09/2022;540324628;12/10/2022;4660;47.45;31.79;221117;148141.4
A995;America Del Sur;Colombia;Bebida Bolt;Uva;Baja;1/09/2021;562583100;11/10/2021;5549;47.45;31.79;263300.05;176402.71
A996;Europa;Romania;Bebida Bolt;Fresa;Alta;14/09/2022;565477311;9/10/2022;5952;47.45;31.79;282422.4;189214.08
A997;America Del Sur;Bolivia;Bebida Bolt;Uva;Media;5/02/2021;572249782;5/02/2021;7151;47.45;31.79;339314.95;227330.29
A998;Centroamerica y Caribe;Costa Rica;Bebida Bolt;Naranja;Baja;2/01/2021;574051368;16/01/2021;7212;47.45;31.79;342209.4;229269.48
A999;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Alta;12/08/2021;579580581;29/08/2021;6620;47.45;31.79;314119;210449.8
